0,0.664705,0.685489
1,0.639457,0.673092
2,0.615649,0.666592
3,0.596577,0.653618
4,0.577144,0.643247
5,0.558369,0.637268
6,0.539239,0.630691
7,0.523843,0.621845
8,0.506884,0.616521
9,0.490925,0.608438
10,0.476523,0.609052
11,0.460871,0.613654
12,0.448597,0.611136
13,0.437217,0.607205
14,0.424353,0.603679
15,0.410277,0.599395
16,0.398604,0.600964
17,0.388629,0.60357
18,0.377579,0.598479
19,0.367269,0.597383
20,0.359163,0.598365
21,0.352449,0.600783
22,0.344459,0.599671
23,0.335613,0.60198
24,0.329419,0.60159
25,0.321841,0.602124
26,0.314495,0.60125
27,0.30703,0.602478
28,0.301814,0.60173
29,0.295745,0.604174
30,0.290267,0.602894
31,0.284391,0.602922
32,0.278933,0.606062
33,0.273965,0.605063
34,0.269966,0.606433
35,0.265821,0.605151
36,0.260545,0.604788
37,0.255543,0.606908
38,0.251901,0.606906
39,0.247085,0.606137
40,0.242373,0.601677
41,0.238895,0.604272
42,0.235003,0.602489
43,0.231916,0.603011
44,0.228004,0.60438
45,0.224178,0.604111
46,0.220487,0.605639
47,0.21704,0.604322
48,0.214472,0.602603
49,0.211252,0.606537
50,0.208426,0.606202
51,0.205573,0.606982
52,0.202445,0.6099
53,0.200075,0.614012
54,0.197103,0.611027
55,0.194244,0.612287
56,0.191189,0.609885
57,0.188954,0.605665
58,0.186335,0.608272
59,0.183732,0.610524
60,0.181286,0.612369
61,0.17927,0.615519
62,0.17643,0.612425
63,0.174242,0.611924
64,0.171813,0.609965
65,0.169917,0.60825
66,0.167165,0.607384
67,0.165898,0.607408
68,0.16412,0.605431
69,0.16222,0.603853
