Learner 1,Learner 2,Learner 3,Learner 4,Learner 5,counter
-0.0010649016422052,0.000111155042768,0.0005490843330237,0.0,0.0038341632255148,4
0.0,-0.0012394983050606,0.0026084191385143,0.0,0.0020312953002545,4
0.0,0.0,0.0033871806836491,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0033501075830474,5
0.0,0.0,0.0031791962124275,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0031777856109031,5
0.0,0.0,0.0031588891622702,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0030973153754211,5
0.0,0.0030564871996389,0.0,0.0,0.0,4
0.0,-0.0027643044071472,0.0022594706803545,0.0,0.0035371754380258,4
0.0,0.0,0.0030080960918195,0.0,0.0,4
0.0004262634613602,0.0025566572513963,0.0,0.0,0.0,3
0.0029521629588366,0.0,0.0,0.0,0.0,4
0.0,0.0,-0.0003043767364903,0.0,0.0032445468782414,5
0.0,0.0,0.0028870971528587,0.0,0.0,4
0.0,0.0,0.0022441423608811,0.0,0.0004881587679992,4
0.0,0.0,0.0007129793075264,0.0,0.0020153818741288,5
0.0,0.0,0.0027094167057131,0.0,0.0,4
0.0,0.0,0.0026836968999825,0.0,0.0,4
0.0025797164085973,-0.0014156787734664,0.0015189801485584,0.0,0.0,4
0.0,0.002569466469196,0.0,0.0,0.0,4
0.0,0.0,0.0024589732555237,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0024510381186541,5
0.0,0.0,0.0,0.0,0.0024203496658486,5
0.0,-0.0023342868288936,0.001530929278894,0.0,0.0031823235106994,5
0.0,0.0,0.0023675781719922,0.0,0.0,4
0.0,0.0050626155751664,-0.0039977723403761,0.0,0.001267633718118,4
0.0,0.0,0.0022769926045403,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0022730383354462,5
0.0,0.0,0.002269180927675,0.0,0.0,4
0.0,0.0021449118808044,0.0012286223007707,0.0,-0.0011598417222893,4
0.0,0.0,0.0,0.0,0.0021058153101015,5
0.0,0.0,0.002078411264908,0.0,0.0,4
0.0,0.0,0.0020632454767325,0.0,0.0,4
0.0,-0.0022999258245854,0.0043639633538877,0.0,-1.7574747754167675e-05,4
0.0,0.0,0.0003769538365921,0.0,0.0016441310924013,5
0.0,0.0,0.0,0.0,0.0019734541667977,5
0.0,0.0,0.001902215069001,0.0,6.414098843661175e-05,5
0.0,0.0,0.0,0.0,0.0018852335792163,5
0.0,0.0,0.0018527096718259,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0018328660292779,5
0.0,0.0,0.0046328042136861,0.0,-0.0028990339472475,4
0.0,0.0,0.00267654005672,0.0,-0.0009432192440608,4
0.0,0.0,0.0006545043077217,0.0,0.0010422167357317,5
0.0,0.0,0.0012599553495451,0.0,0.0004164682880814,5
0.0,0.0,0.0016737335312604,0.0,0.0,5
0.0014980744459657,-0.0006873340939377,0.0016026285809157,0.0,-0.0007518044962572,4
0.0,0.0,0.0010547943770172,0.0,0.0005369278792158,5
-0.0001628961035925,0.0018408070107481,0.0030051940793146,0.0,-0.0031117984155361,3
0.0,0.0,0.0015691177480032,0.0,-3.255687766889892e-06,5
0.0010165622709728,0.0026457936813919,-0.0020981332644371,0.0,0.0,3
0.0,0.0,0.0015605581217079,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0015023919272009,5
0.0,0.0,0.0,0.0,0.0014299515003343,5
0.0,0.0,0.001414463721361,0.0,0.0,5
0.0009304190330877,-0.0062523356576365,0.0002808884462579,0.0079488724531617,-0.0015193468186601,3
0.0,0.0,0.0013379916711973,0.0,0.0,5
0.0,0.0,0.0017788945479345,0.0,-0.0004595668313644,5
0.0,0.0012768547815066,0.0,0.0,0.0,4
0.0020123141738151,0.0005220631857893,-0.0019431398936686,0.0,0.0006083495854069,3
-0.0009270673210806,-0.0004653329726115,0.0025750119810733,0.0,0.0,4
0.0,0.0,0.0011814545933751,0.0,0.0,5
0.0,0.0,0.0005961044106977,0.0,0.0005779694014571,5
0.0,0.0,0.0011721431195327,0.0,0.0,5
0.0,0.0,0.0032364434527745,0.0,-0.0020713221189319,4
0.002152070073543,0.0,-0.0010543081665348,0.0,4.055514055893994e-05,4
0.0,-0.0004291757065647,-0.0008941370734152,0.0,0.0024423912555066,5
0.0,0.0012468155834879,-0.0003249125649326,0.0,7.744946722660906e-05,4
0.0,0.0009670942267082,0.0,0.0,0.0,4
0.0,0.0,0.0009273689802639,0.0,0.0,5
0.0034966757673987,-0.0026847521162757,0.0004891786439098,0.0,-0.0004062817815967,4
0.0,0.0008702487035417,0.0,0.0,0.0,4
0.0012849774746094,0.0,0.0003983877359191,0.0,-0.0008214510343925,4
0.0040113655000077,-0.0037557931790352,-0.0034725163190816,0.0,0.0040627288774817,4
0.0011154327434246,0.000351222699119,-0.0006214633858428,0.0,0.0,3
-0.0020657353170028,0.0,0.0022438044734992,0.0,0.0006654111335121,4
-0.0015368958609132,-6.156943020005912e-05,0.0010382188576512,0.0,0.0013059080417729,5
0.0,0.0,-0.0004165093394246,0.0,0.0011407277332589,5
0.0,0.0,-0.0003625158013774,0.0,0.0010765051721691,5
-0.0014310587914609,0.0,0.0016551829211262,0.0,0.0004464316657632,5
0.0,0.0,0.0006409203509033,0.0,0.0,5
0.0,0.0,0.000595334936562,0.0,0.0,5
0.0,0.0,0.0005839656209638,0.0,0.0,5
0.0,0.0005662474453271,0.0,0.0,0.0,4
0.0,0.0,0.0005540421980232,0.0,0.0,5
0.0,0.0,0.0002549603153311,0.0,0.0002742623606877,5
0.0,0.0,0.0006240263113844,0.0,-0.0001037546364631,5
0.0,0.0003273932138611,0.0040635906370457,0.0,-0.0038833414513835,3
0.0,0.0,0.0,0.0,0.0005052959935477,5
0.0,0.0,0.0,0.0,0.0005037925337616,5
0.0,0.0,0.000262819473542,0.0,0.0002186952704579,5
0.0,0.0031659630596461,0.0010799167081454,0.0,-0.0037923306783874,4
0.0,0.0026799375653138,-0.0034736133364248,0.0,0.0012122974035095,4
0.0,0.0,-0.002457662533455,0.0,0.0028725997812241,5
0.0,0.0,0.0,0.0,0.0003798161311836,5
0.0,0.0,0.0,0.0,0.0003789487796714,5
0.0,0.0,0.0003549430338016,0.0,0.0,5
0.0,0.0003307996548483,0.0,0.0,0.0,4
0.0011591105431782,0.002634807702043,-0.003464492558212,0.0,0.0,3
0.0,0.0037874140891917,-0.0059092421508126,0.0,0.0024452006979586,4
0.0,0.0,-0.0007385389610067,0.0,0.0010418900493092,5
0.0,0.0,0.0,0.0,0.0002794733844788,5
-0.0005456220883203,0.0,0.0,0.0,0.0007347073342749,5
0.0,0.0,0.0001743863503546,0.0,0.0,5
0.0,0.0,0.0001569985882813,0.0,0.0,5
0.004803355294964,0.0022121255049092,-0.0068609506383034,0.0,0.0,3
0.0,0.0,-0.001976230302083,0.0,0.0021012221188448,5
0.0,0.0,0.0001094121093233,0.0,0.0,5
0.0,0.0,0.0,0.0,7.11340393855897e-05,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,-5.494824895919681e-05,0.0,0.0,5
0.0,0.0,-8.499186037365103e-05,0.0,0.0,5
0.0,0.0,-0.0011859190998652,0.0,0.0010860018708223,5
0.0,0.0,-0.0001175144934369,0.0,0.0,5
0.0,0.0,0.0,0.0,-0.0001660069983121,5
0.0,0.0,0.0,0.0,-0.0001713077492166,5
0.0,0.0,0.0,0.0,-0.0001727638103738,5
0.0,-0.0002327172293615,0.0,0.0,0.0,5
0.0,0.0,0.0003316613023619,0.0,-0.0005679908107672,5
0.0,0.0,-0.0002873010382055,0.0,0.0,5
0.0,0.0,-0.0003376150118272,0.0,0.0,5
0.0,0.0,-0.001751793679264,0.0,0.0012566678889025,5
0.0,0.0,0.0,0.0,-0.0005067917146734,5
0.0,0.0,-0.0005163528152778,0.0,0.0,5
0.0,0.0,-0.0005271579682156,0.0,0.0,5
0.0,0.0016121808979928,0.0,0.0,-0.0021483406045126,4
0.0,0.0,-0.0005684624301336,0.0,0.0,5
-0.0007325658789631,0.0,0.0001373623511184,0.0,0.0,5
0.0,0.0009541604929462,-0.0026196702063038,0.0,0.0010661813907306,4
0.0,0.0,-0.0001066952709821,0.0,-0.0005376183680217,5
0.0,0.0,-0.0006470907552304,0.0,0.0,5
0.0,0.0,0.0,0.0,-0.0006482239192343,5
-0.0024716330577159,0.0,0.0018001752012158,0.0,0.0,5
0.0,0.0,-0.0006772204359722,0.0,0.0,5
0.0,0.0,-0.0006817562100764,0.0,0.0,5
0.0,0.0,-0.0006823340782498,0.0,0.0,5
0.0,0.0,0.0,0.0,-0.0006963380094126,5
0.0,0.0,-0.0007103370703894,0.0,0.0,5
0.0,-0.0034961474397227,0.0042685082355092,0.0,-0.0015103951445365,4
0.0,0.0,-0.0012597465551578,0.0,0.0005104454051857,5
0.0,0.0,0.0,0.0,-0.0008146749303387,5
0.0032619778252384,-0.0016538072806367,-0.0032506647315111,0.0,0.0005564981576363,4
0.0,0.0,-0.0010938789085656,0.0,0.0,5
0.0,0.0,0.0,0.0,-0.0011164655710257,5
0.0,0.0,-0.0004946748797848,0.0,-0.0006310444101614,5
0.0,0.0,-0.0023366800437827,0.0,0.0011883833035084,5
0.0,0.0,-0.0010189172634178,0.0,-0.0001478990294881,5
0.0,0.0,-0.0005508950233152,0.0,-0.0006330449770091,5
0.0,0.0,0.0,0.0,-0.0012185492106911,5
0.0,0.0,0.0,0.0,-0.0013558987770139,5
0.0063569296529506,-0.0077320135386714,0.0,0.0,0.0,4
0.0,-0.0013764950286742,0.0,0.0,0.0,5
-0.0052700952717842,0.0057420704299547,-0.0062027420053454,0.0,0.0043423374429741,4
0.0,0.0,0.0,0.0,-0.0013946216192505,5
0.0,0.0,0.0,0.0,-0.0014185624093328,5
-0.0023871777479821,0.0,0.0009449389394653,0.0,0.0,5
0.0,0.0,0.0,0.0,-0.0014472356987001,5
0.0,0.0,-0.0014573378737306,0.0,0.0,5
0.0,0.0,-0.0014716829320371,0.0,0.0,5
0.0,0.0,0.0012359692215257,0.0,-0.0027954616777691,5
0.0,0.0,-0.001165615085876,0.0,-0.0004123719682279,5
0.0,0.0,-0.0015834148826426,0.0,0.0,5
0.0,0.0,0.0004590675671475,0.0,-0.0020837173180131,5
0.0,0.0003276652233113,0.0,0.0,-0.0019601485149262,4
0.0,0.0,-0.0016469516583856,0.0,0.0,5
0.0,0.0,-0.0006190324539117,0.0,-0.0010591866039269,5
0.0,6.676300177654859e-06,-0.0017003678117588,0.0,0.0,4
-0.0032002716876223,0.0,0.0008716371726132,0.0,0.0005910990433357,5
0.0,0.0,0.001265274337803,0.0,-0.0030201707392522,5
0.0,0.0,-0.0012110585044028,0.0,-0.0005725596362209,5
0.0,0.0,-0.0025864072843224,0.0,0.0007932361570087,5
0.0,0.0002038824350772,-0.0020267363063326,0.0,0.0,4
0.0,0.0,-0.0018886689070452,0.0,0.0,5
-0.0019355474080895,0.0,0.0,0.0,0.0,5
0.0,0.0,-0.002045318857912,0.0,0.0,5
0.0,0.0,-0.0020624302200496,0.0,0.0,5
-0.0021540748910053,-0.0006363747372075,-0.0023431410061488,0.0,0.0030156537016274,5
0.0,0.0,-0.0036852236413846,0.0,0.0015637579533901,5
0.0,0.0,0.0,0.0,-0.0021383817739793,5
0.0,0.0,-0.0009319426022223,0.0,-0.0012815353836377,5
0.0,0.0,-0.0022497983042302,0.0,0.0,5
-0.001262389830997,0.0,-0.0011246790689333,0.0,0.0,5
0.0,0.0,-0.0023960634642337,0.0,0.0,5
0.0,0.0,0.0,0.0,-0.0024600321124045,5
0.0,0.0,-0.0024920788988604,0.0,0.0,5
0.0,0.0,-0.0025214120161106,0.0,0.0,5
0.0,0.0,-0.0025685520810664,0.0,0.0,5
-0.0005426159058508,0.0,0.0,0.0,-0.0020324831083982,5
0.0,0.0,-0.0025854218111081,0.0,0.0,5
0.0,0.0,-0.0025967987378284,0.0,0.0,5
0.0,0.0,-0.0003879632645705,0.0,-0.0022217389970594,5
0.0,-0.0027019507002586,0.0,0.0,0.0,5
-0.0023333342245327,0.0,0.0,0.0,-0.0005254203091346,5
0.0,0.0,-0.0028925936402114,0.0,0.0,5
0.0,-6.498454685006649e-05,-5.791316224181831e-05,0.0,-0.0028484528818048,5
0.0,0.0,-0.00089511391235,0.0,-0.0021064750698887,5
-0.0016731009605157,0.0,-0.0013628384864531,0.0,0.0,5
0.0,0.0,0.0011288628935352,0.0,-0.0041897332124906,5
-0.0037777087453742,0.0,0.0,0.0,0.0007001054299258,5
0.0,0.0,0.0,0.0,-0.0031773404820419,5
0.0,0.0,-0.0032333359077182,0.0,0.0,5
0.0,0.0,0.0,0.0,-0.0032502700947259,5
0.0,0.0,0.0,0.0,-0.0033266489245535,5
0.0,-0.0033354038218781,0.0,0.0,0.0,5
0.0,0.0,-0.0026878125389674,0.0,-0.0006664989634252,5
0.0,-0.0034456424166832,0.0,0.0,0.0,5
0.0,0.0,-0.0035519264080697,0.0,0.0,5
0.0,0.0,-0.0012543862606289,0.0,-0.0024330631857282,5
-0.0026763758851474,0.0,-0.0030454426681671,0.0,0.0020028499032195,5
-0.0039931521139364,-0.0009926557096749,-0.002036455223374,0.0,0.0032241729828387,5
0.0,0.0,0.0,0.0,-0.003906701656991,5
0.0,-0.0030129424367965,-0.0005033033214374,-0.0004080208820286,0.0,5
0.0,0.0,0.0,-0.0055951242528465,0.0016405673211566,5
-0.0003111889217698,0.0,-0.0036090185186163,0.0,-0.0001125180796523,5
-0.0039084719140259,0.0,-0.000134615883691,0.0,0.0,5
-0.0037892553789448,0.0,0.0059241173607306,0.0,-0.0062075306133626,4
0.0,0.0002189213187045,-0.0022790174176324,0.0,-0.0020214279455319,4
0.0,-0.0013611951107713,-0.0024920038365523,0.0,-0.0003272829517677,5
0.0,0.0040354561999598,-0.0050784838248038,0.0,-0.0032089977042705,4
0.0,0.0,-0.004370860681279,0.0,0.0,5
0.0,0.0,-0.004850113988692,0.0,0.0004425207086979,5
